Date,Cattle,Steers,Heifers,Beef cows,Dairy cows,Bulls and stags,Calves,Hogs,Barrows and gilts,Sows,Boars and stags,Sheep and lambs,Lambs and yearlings,Mature sheep,Broilers,Other chickens,Turkeys
Aug-1949,,,177.8,,,66.5,,,"2,759.3","1,428.3",38.3,,"1,102.3",151.5,,,
Jul-1949,,,144.0,,,64.6,,,"2,255.4","1,550.4",30.3,,963.9,118.7,,,
Jun-1949,,,128.2,,,72.3,,,"3,221.3","1,247.5",36.1,,844.3,166.6,,,
May-1949,,,126.6,,,59.2,,,"3,897.8",654.1,23.4,,749.9,108.3,,,
Apr-1949,,,153.1,,,42.4,,,"4,323.4",477.0,23.5,,703.8,59.9,,,
Mar-1949,,,198.7,,,39.7,,,"4,934.3",471.7,21.4,,990.1,42.4,,,
Feb-1949,,,197.9,,,29.8,,,"4,691.6",421.5,20.1,,"1,079.7",52.0,,,
Jan-1949,,,230.0,,,35.4,,,"6,010.7",496.5,19.4,,"1,247.9",91.1,,,
Dec-1948,,,214.9,,,45.7,927.7,,"6,647.4",550.6,44.0,,"1,262.0",186.4,,,
Nov-1948,,,186.5,,,49.7,978.8,,"5,739.2",697.3,19.0,,"1,264.7",313.8,,,
Oct-1948,,,197.2,,,54.1,,,"4,443.0",525.0,81.3,,"1,234.5",534.2,,,
Sep-1948,,,201.1,,,68.9,,,"2,889.3",752.9,32.4,,"1,263.6",352.1,,,
Aug-1948,,,153.3,,,83.6,,,"1,989.5","1,061.8",36.7,,"1,099.2",307.0,,,
Jul-1948,,,138.3,,,75.4,,,"2,507.5","1,192.1",49.3,,"1,115.5",217.6,,,
Jun-1948,,,141.1,,,81.0,,,"4,263.5",819.6,36.3,,"1,092.1",312.9,,,
May-1948,,,116.4,,,52.9,,,"4,222.2",310.1,32.0,,925.1,170.2,,,
Apr-1948,,,122.9,,,45.1,,,"4,323.8",129.9,22.8,,"1,122.9",55.2,,,
Mar-1948,,,165.1,,,35.7,,,"4,561.7",216.1,18.8,,"1,224.3",72.9,,,
Feb-1948,,,187.1,,,37.7,,,"4,466.4",369.4,19.4,,"1,231.0",75.7,,,
Jan-1948,,,266.2,,,51.3,,,"5,991.0",581.1,26.5,,"1,316.2",147.8,,,
Dec-1947,,,255.2,,,54.9,,,"6,969.5",708.7,30.8,,"1,382.7",197.1,,,
Nov-1947,,,214.4,,,64.6,,,"6,057.7",668.4,20.9,,"1,294.4",315.2,,,
Oct-1947,,,222.7,,,87.7,,,"4,431.4",651.9,51.6,,"1,339.3",520.6,,,
Sep-1947,,,241.5,,,88.4,,,"2,932.5",936.7,31.8,,"1,333.7",281.3,,,
Aug-1947,,,181.5,,,91.5,,,"2,181.8","1,220.6",27.6,,"1,139.4",246.7,,,
Jul-1947,,,215.2,,,92.2,,,"2,829.0","1,384.6",34.4,,"1,247.3",171.8,,,
Jun-1947,,,183.5,,,77.8,,,"3,638.4",780.1,62.6,,"1,260.7",196.2,,,
May-1947,,,207.9,,,65.6,,,"4,310.3",387.3,28.4,,"1,319.2",144.8,,,
Apr-1947,,,208.7,,,49.0,,,"4,284.5",291.5,46.0,,"1,367.2",68.4,,,
Mar-1947,,,233.0,,,45.5,,,"3,992.6",311.8,30.5,,"1,255.9",85.6,,,
Feb-1947,,,254.1,,,33.3,,,"4,683.7",350.7,45.6,,"1,246.0",121.6,,,
Jan-1947,,,291.2,,,44.6,,,"6,899.1",586.3,29.6,,"1,513.6",158.3,,,
Dec-1946,,,260.5,,,48.2,,,"6,289.5",482.2,27.8,,"1,274.0",194.1,,,
Nov-1946,,,273.2,,,61.5,,,"6,538.0",547.8,122.0,,"1,326.9",355.4,,,
Oct-1946,,,244.0,,,67.0,,,"4,001.4",467.2,23.1,,"1,544.4",768.2,,,
Sep-1946,,,,,,39.1,,,600.7,188.6,12.8,,"1,149.4",355.3,,,
Aug-1946,,,218.2,,,80.3,,,"2,850.2","1,211.2",33.1,,"1,449.9",303.3,,,
Jul-1946,,,195.9,,,98.8,,,"3,715.2","1,690.8",32.4,,"1,513.7",439.4,,,
Jun-1946,,,46.4,,,44.4,,,"2,781.0",498.6,19.9,,"1,532.5",373.1,,,
May-1946,,,83.0,,,46.7,,,"5,170.9",367.6,28.2,,"1,386.5",189.4,,,
Apr-1946,,,124.4,,,48.1,,,"5,314.0",384.6,52.2,,"1,771.2",149.3,,,
Mar-1946,,,182.7,,,50.5,,,"4,929.8",430.8,22.2,,"2,050.0",98.9,,,
Feb-1946,,,234.5,,,47.2,,,"5,850.4",602.7,26.2,,"2,135.9",256.0,,,
Jan-1946,,,205.8,,,48.8,,,"6,399.3",566.2,21.3,,"1,324.1",293.1,,,
Dec-1945,,,212.5,,,66.8,,,"6,759.7",737.5,23.1,,"1,539.6",481.3,,,
Nov-1945,,,276.5,,,74.6,,,"5,472.7",616.4,18.3,,"1,341.9",649.6,,,
Oct-1945,,,250.8,,,92.1,,,"3,263.5",641.3,27.0,,"1,612.2",636.1,,,
Sep-1945,,,196.1,,,83.0,,,"2,335.5",921.4,22.2,,"1,351.6",525.3,,,
Aug-1945,,,174.3,,,86.4,,,"2,224.4",912.0,21.5,,"1,279.4",515.4,,,
Jul-1945,,,117.5,,,66.5,,,"2,744.1",863.9,22.4,,"1,486.3",487.2,,,
Jun-1945,,,139.2,,,62.0,,,"3,868.5",403.8,21.6,,"1,720.9",435.8,,,
May-1945,,,145.1,,,62.6,,,"4,235.7",214.9,26.5,,"1,799.8",276.6,,,
Apr-1945,,,146.4,,,48.3,,,"4,089.8",231.1,25.5,,"1,596.4",167.3,,,
Mar-1945,,,196.0,,,58.0,,,"4,645.2",279.3,50.1,,"1,793.9",190.0,,,
Feb-1945,,,238.1,,,52.3,,,"4,808.6",313.2,20.5,,"1,629.9",233.2,,,
Jan-1945,,,227.4,,,63.0,,,"6,903.1",473.3,22.3,,"1,892.0",426.0,,,
Dec-1944,,,210.3,,,79.5,,,"6,845.7",501.6,30.0,,"1,624.6",536.3,,,
Nov-1944,,,262.6,,,100.9,,,"6,177.2",614.7,41.6,,"1,636.1",639.4,,,
Oct-1944,,,233.5,,,100.7,,,"4,896.9",685.6,39.9,,"1,890.7",620.4,,,
Sep-1944,,,205.8,,,97.5,,,"3,678.2","1,051.4",28.4,,"1,903.8",378.4,,,
Aug-1944,,,199.8,,,109.2,,,"3,963.9","1,333.2",37.3,,"1,882.6",324.8,,,
Jul-1944,,,122.8,,,99.6,,,"4,666.0","1,147.9",41.5,,"1,819.0",349.8,,,
Jun-1944,,,113.9,,,93.0,,,"6,355.7",855.9,44.0,,"1,772.4",300.2,,,
May-1944,,,123.6,,,79.2,,,"7,132.9",684.3,47.4,,"1,695.5",240.0,,,
Apr-1944,,,137.1,,,56.2,,,"6,724.2",620.3,44.6,,"1,482.2",104.8,,,
Mar-1944,,,158.8,,,55.2,,,"7,422.3",919.4,93.0,,"1,633.7",107.6,,,
Feb-1944,,,170.5,,,45.0,,,"7,449.4","1,117.8",35.0,,"1,523.8",180.6,,,
Jan-1944,,,194.7,,,45.3,,,"7,784.3","1,369.2",36.3,,"1,842.0",304.2,,,
